Date;Hour;CustomerID;AccessID;StartAccess;EndAccess;DurationTime;MessageType;BenefitKey;AccessAttempts
05/10/2018;12;2ADF84A1-7236-4C37-96C9-02BF65A5C9CA;91567A11-FB58-4307-9234-43083FBBE3F0;05/10/2018 12:40;05/10/2018 12:40;1;MessageType 02;NULL;8
05/10/2018;12;C3BD6685-6C3B-48A1-B873-5108BF5E1CF8;7DCA5753-3C42-467D-90A6-D6957F172BC1;05/10/2018 12:40;05/10/2018 12:40;1;MessageType 02;NULL;9
05/10/2018;12;1CCED3C6-73D8-47A8-A5A7-C44CE2927460;8B1129AB-4EEF-409B-9549-4740B8F0B55D;05/10/2018 12:40;05/10/2018 12:40;2;MessageType 02;NULL;10
05/10/2018;12;360C7768-29F2-47F6-A5C8-DE8063746A4A;86EB9E0B-58C4-4271-8E48-365E817563FB;05/10/2018 12:36;05/10/2018 12:36;3;NULL;35B2925C-50E7-4AF8-9F62-29A19AE9D604VDUSIWUOFE;3
05/10/2018;12;A4970EFF-8E74-42D3-896D-B34FD2B00F79;F496D411-A6F5-4496-91CD-4DF79F9D021C;05/10/2018 12:41;05/10/2018 12:41;1;MessageType 02;NULL;11
05/10/2018;12;3F73955C-EB0B-4627-8BEB-97F804565265;03BE8EEB-254F-4E27-9FAE-75C15D6C25B9;05/10/2018 12:41;05/10/2018 12:41;3;MessageType 02;NULL;12
05/10/2018;12;AD608A05-F173-40BC-A5DC-1344920FE5A6;87D64454-1F16-49BA-9A79-8A25649856A1;05/10/2018 12:42;05/10/2018 12:42;3;MessageType 02;NULL;13
05/10/2018;12;CD6E91A3-F45A-47CD-8041-D4E72CA3FB71;5B5FAAFF-915E-4427-88D3-143CD5D7FD14;05/10/2018 12:42;05/10/2018 12:42;1;MessageType 02;NULL;14
05/10/2018;12;9BA53CAE-C069-4B35-ADC4-8340929A223C;B0538813-B2BA-42B4-8BE6-5E98732DC4B1;05/10/2018 12:42;05/10/2018 12:42;2;MessageType 02;NULL;15
05/10/2018;12;ACA17DF6-5A2D-40C4-B669-18D29D1FB130;2071B295-0528-4FF0-B4F8-291604847598;05/10/2018 12:42;05/10/2018 12:42;2;MessageType 02;NULL;16
05/10/2018;12;65F3D5B8-DE4B-4CE8-BEA6-D94F7C920A57;ED69B79F-D648-4707-82CD-E43E4FF9AC01;05/10/2018 12:42;05/10/2018 12:42;1;MessageType 02;NULL;17
05/10/2018;12;957E07D7-3428-4E11-8511-2418F70181FC;63F81086-23AA-4C7B-B38D-E882CBBB0E99;05/10/2018 12:43;05/10/2018 12:43;1;MessageType 02;NULL;18
05/10/2018;12;847E7084-2A4E-4F31-9A93-B44A36906B06;7C24854E-828F-4E3C-BA38-3014AB337CCE;05/10/2018 12:43;05/10/2018 12:43;1;MessageType 02;NULL;19
05/10/2018;12;1B0BC67F-5969-4E39-9035-E52278245B23;F4FB9D5D-EFC9-4241-AC36-04FEF686D0B5;05/10/2018 12:43;05/10/2018 12:43;1;MessageType 02;NULL;20
05/10/2018;12;F12EB1EE-DCBE-49BA-B434-55C111AC8828;645EE8C7-AD49-468C-9EA1-B07F09FDC8BB;05/10/2018 12:43;05/10/2018 12:43;1;MessageType 02;NULL;21
05/10/2018;12;E4FE7F19-243B-48DC-AB74-B561E9068649;AD7133F2-3235-4793-B90C-B624ABF4F972;05/10/2018 12:49;05/10/2018 12:49;1;NULL;0A7F266E-F5A1-4F61-86E9-61DE9848162COVRDPKQTCA;2
05/10/2018;12;0A63CC06-386E-4C31-9FA8-7C46C25BDC56;F1B784E5-5253-4A35-9FC1-4C47079A8FAE;05/10/2018 12:52;05/10/2018 12:52;1;NULL;9E1B3F5D-DFC4-4339-85CF-217E7803431AUECPNITEJK;2
05/10/2018;12;84F7A1C5-4332-43D4-A271-E80F8E4BA950;77639887-5276-4B90-92F3-EE469161D8C0;05/10/2018 12:50;05/10/2018 12:50;2;NULL;8D616A46-56A7-4AF7-9D35-D2C0BD16CA52VILAWDJSPR;1
05/10/2018;12;4201A417-0ABE-46A9-B0F1-67735F827E79;52D0BD97-DD23-4972-B7CD-097EBB33A3D1;05/10/2018 12:49;05/10/2018 12:49;2;NULL;55A804AA-51A0-4D45-92BA-867268A537FDERVUSFWUEE;1
05/10/2018;13;A9170040-ECE5-48FA-B6F9-1FB5A1DBD05C;78B40A91-B868-4A8F-AD9A-CF764121ED16;05/10/2018 13:42;05/10/2018 13:42;1;NULL;E6200FA8-B0D0-40D8-A705-DD8421934F3CDGWWBBOFEC;1
05/10/2018;13;EFE59BDF-B048-4BE5-8141-08ECDCCD0725;AB47B2E8-8E8F-4516-8D79-24AB8608020D;05/10/2018 13:59;05/10/2018 13:59;2;NULL;BD5738B1-8453-422C-ADF8-49B69921D367KSDRIGSGWM;1
05/10/2018;13;3AA14A14-EB01-4A14-986C-E90D4FD0A86C;17802F34-7DE6-4DA8-802D-1E5955BA23B8;05/10/2018 13:59;05/10/2018 13:59;1;NULL;ECE55749-65DC-4593-BAC3-5B1D64CA2320NCRJAOHWDI;2
05/10/2018;13;A779F82D-14CB-494B-AF98-4475F95FF8CB;B47B48EB-6D6A-4AC7-BAA2-6EBB31BFC978;05/10/2018 13:09;05/10/2018 13:09;1;NULL;85A630B7-88C1-4210-AAE9-9C05EEC9A631GWHQRNOGHE;1
05/10/2018;13;9583069E-9F41-4ADF-BEA1-49B4333CDA01;72F1FE61-00A9-432F-8445-B72068F2CFE7;05/10/2018 13:37;05/10/2018 13:37;2;NULL;564D422F-946E-4968-8056-49D0C5CA5EF7WRMUUMIWSA;1
05/10/2018;13;8607BB0B-93DE-43D7-84E6-3CA48A5B29B0;68D9FB3A-43A0-48E6-9FBB-ED2BB27BAADC;05/10/2018 13:17;05/10/2018 13:17;1;MessageType 02;NULL;1
05/10/2018;13;1E51D15E-6412-4E20-B054-F88CC8C75982;1B2FBFDC-95EC-4AA4-B40E-F117690AAC79;05/10/2018 13:17;05/10/2018 13:17;2;MessageType 02;NULL;2
05/10/2018;13;A2676228-068D-4392-B71E-A32A95410B6D;6FD6A18E-A77E-4EB7-AD43-ED0E51D0CA06;05/10/2018 13:18;05/10/2018 13:18;1;MessageType 02;NULL;3
05/10/2018;13;74273DD4-5A44-4C6B-9302-6FBEDBE48C51;6E52C681-5F7F-42E5-A94A-25B3957E261E;05/10/2018 13:18;05/10/2018 13:18;2;MessageType 02;NULL;4
05/10/2018;13;56DE2FCD-DD3E-4AB1-B053-2A061249CD64;81C4B320-DE69-436C-9427-B8D08C9BAACF;05/10/2018 13:59;05/10/2018 13:59;2;MessageType 02;NULL;1
05/10/2018;13;CD444D22-2877-4A25-8EAB-8C67385BE710;E285831C-30F7-4CEE-9EB7-FBB332F30AE1;05/10/2018 13:39;05/10/2018 13:39;2;MessageType 02;NULL;1
05/10/2018;13;156F4560-2668-4799-823B-6A73A51E46C0;81E09245-BF4B-4001-94E0-837DC7ADDF09;05/10/2018 13:39;05/10/2018 13:39;1;MessageType 02;NULL;2
05/10/2018;13;7B86A7A9-5A66-4D99-A8C6-9D8036B62634;FEC89333-01AF-40CF-9151-730866795418;05/10/2018 13:40;05/10/2018 13:40;1;MessageType 02;NULL;3
05/10/2018;13;3B95E92D-9808-47BD-A852-80C6E72649F4;11610483-1E0B-4FF8-8E54-99E3355F41CE;05/10/2018 13:40;05/10/2018 13:40;1;MessageType 02;NULL;4
05/10/2018;13;EEF4DEB0-A4E3-4BD6-AA34-9ED9E9C00D46;585864DC-3FD1-4C0B-B55F-EE509E35459E;05/10/2018 13:40;05/10/2018 13:40;1;MessageType 02;NULL;5
05/10/2018;13;ABEAC5A3-4916-402B-A256-285FDE657224;AB737D64-3512-42C7-AE9D-73CCCFAFA380;05/10/2018 13:40;05/10/2018 13:40;2;MessageType 02;NULL;6
05/10/2018;13;B3DA9391-E6AC-49EE-9E62-ACAC193519E7;3EA1E345-8E86-4CD8-BAD3-E48A1BC8023A;05/10/2018 13:40;05/10/2018 13:40;1;MessageType 02;NULL;7
05/10/2018;13;042BA14C-B9E4-42D4-B78C-7D3EB9F023F1;3801976C-1991-417A-98DD-B44965BC5437;05/10/2018 13:41;05/10/2018 13:41;2;MessageType 02;NULL;8
05/10/2018;13;59D6A9FC-4EC6-414C-842D-082A00626B04;D9F29D23-EAAC-463A-BFA2-9202229A6BED;05/10/2018 13:41;05/10/2018 13:41;2;MessageType 02;NULL;9
05/10/2018;13;ABEA6FDF-AE56-4E81-9918-CE4F56BEDC03;2837C298-313A-4D67-9070-C943D0E4D976;05/10/2018 13:41;05/10/2018 13:41;2;MessageType 02;NULL;10
05/10/2018;13;C9A9AAD0-A25B-4CBF-A322-B1F242CA68C7;A7841F74-00D5-46FC-A17D-E13C153927D9;05/10/2018 13:42;05/10/2018 13:42;3;MessageType 02;NULL;11
05/10/2018;13;F25B4699-93CA-4AB1-B9CE-A88325D9E2AF;0A9C3DE4-8FEC-4CC1-B404-433E9447C420;05/10/2018 13:36;05/10/2018 13:36;1;MessageType 02;NULL;1
05/10/2018;13;57881BDB-24B3-47B2-8697-8055D3139401;EECFAD92-514B-4D51-9A7C-2AA77B1D9467;05/10/2018 13:55;05/10/2018 13:55;1;MessageType 02;NULL;1
05/10/2018;13;46CC751B-532E-49BA-8C84-0E16EAB52EBA;2D541517-BEAA-4E6A-8CA8-67DB507C140C;05/10/2018 13:55;05/10/2018 13:55;1;MessageType 02;NULL;2
05/10/2018;13;B01D82B4-32AD-4EA0-A922-4B3088671AB6;1A42354D-964A-4345-A8CB-88E552725E01;05/10/2018 13:56;05/10/2018 13:56;2;NULL;C6AB3CBF-B075-4015-B55E-41A877CFD9A9SLWRBMRNAG;3
05/10/2018;13;21A535A3-BBBE-416E-95C8-2DDCEDA0413F;A2B5BD29-BAD2-4389-9712-0591F0F51AD6;05/10/2018 13:55;05/10/2018 13:55;1;NULL;A5AFCFBC-EA42-4800-8678-1F38AC32BA11JKQHJGBSHC;1
05/10/2018;13;1BE469E1-F788-4DFE-B66A-80C606B614DB;63EDAFCC-F303-4239-839D-A00619B81C38;05/10/2018 13:43;05/10/2018 13:43;1;MessageType 02;NULL;1
05/10/2018;13;2B7C5812-11E2-4E77-93A2-C9602F4FF80E;A0225427-09B7-4C44-8EAC-8D0478EF174C;05/10/2018 13:35;05/10/2018 13:35;1;MessageType 02;NULL;2
05/10/2018;13;2F43DF31-8310-47C5-A6F5-52A34F3C4DD8;D84CD0D6-4DE3-4853-B22F-E72B3E05A2DC;05/10/2018 13:36;05/10/2018 13:36;4;MessageType 02;NULL;3
05/10/2018;13;78A84A3F-7988-4C7B-86CC-8F2D1A81C665;3FCE583F-1AE1-4BFF-94C7-3955E25DB608;05/10/2018 13:36;05/10/2018 13:36;1;MessageType 02;NULL;4
05/10/2018;13;D787F8FF-47E1-41D1-814A-F3DEDAB43832;516867A1-A24D-402D-9574-1102911B33FD;05/10/2018 13:36;05/10/2018 13:36;1;MessageType 02;NULL;5
05/10/2018;13;BF86ED36-5428-4123-830B-2729D7EAB3C6;73993F4F-A361-48E1-AD81-E4138D7CFEC0;05/10/2018 13:37;05/10/2018 13:37;1;MessageType 02;NULL;6
05/10/2018;13;CA1DA823-91EE-4203-9470-E719017CCCBD;8F3E8DD3-09F4-4B39-BE91-1B7941B6DE3D;05/10/2018 13:37;05/10/2018 13:37;1;MessageType 02;NULL;7
05/10/2018;13;26321083-E8B3-4725-B5CF-4E25DF46AD62;F71304C5-E0FF-4839-BC3A-C2F22088DA00;05/10/2018 13:37;05/10/2018 13:37;2;MessageType 02;NULL;8
05/10/2018;13;C0640F8F-E968-4F4F-AE91-B29350EC5B59;3FFD20DC-044F-49EF-9005-483630C41527;05/10/2018 13:38;05/10/2018 13:38;2;MessageType 02;NULL;9
05/10/2018;13;6D2239B6-E720-49D5-805B-5B84540D1B53;CC0A826C-69AC-4F75-8451-F89AAFE86B74;05/10/2018 13:38;05/10/2018 13:38;1;MessageType 02;NULL;10
05/10/2018;13;D9D31DF3-3E35-4B2D-B99C-845F964DDB1B;1BBAE5AB-1726-471B-9E9F-A1A742CB69C7;05/10/2018 13:38;05/10/2018 13:38;1;MessageType 02;NULL;11
05/10/2018;13;8B6973C5-12E0-4D82-B446-08D1F5B5ED1A;5D476B65-99DB-459A-A029-6E278A6740E5;05/10/2018 13:57;05/10/2018 13:57;1;NULL;BD1A538F-50A7-43B1-8559-2776DA1C89C8HLTRPMKMVI;1
05/10/2018;13;8B92B559-1E19-4035-ACE5-92BB9D37459B;E6D1014B-C89A-493E-8936-9D33C5F7C93C;05/10/2018 13:48;05/10/2018 13:48;1;NULL;579E46B1-8C21-42F1-9ADB-2023FD16CCA4AKPKQATMFT;1
05/10/2018;13;D9F73888-C40C-43F1-8B4A-16BECBB30901;FD33B042-5AD5-4F50-A7AB-BD7F7A034166;05/10/2018 13:50;05/10/2018 13:50;2;NULL;0A348642-5A99-45AF-81D5-BDEEEFC1DF53SJVQLJNNUA;1
05/10/2018;13;91A03709-93DA-43C0-98D3-8D63DBC734B8;E8329A78-5B71-4519-A1A8-CC29A67D8C49;05/10/2018 13:47;05/10/2018 13:47;1;NULL;18DD00EF-AFE6-4C72-8AB0-E81171FD83D2UPTHCWUHFD;1
05/10/2018;13;44789BCE-FA87-4DB6-A395-10E87018252B;71CBB0E2-2FE9-4D1B-8DCA-047C02D2D308;05/10/2018 13:40;05/10/2018 13:40;1;MessageType 02;NULL;1
05/10/2018;13;8EC9BDEF-E85C-422F-9730-0DE30DC9117D;86332790-77FB-483E-ACEB-F28C16A9001C;05/10/2018 13:41;05/10/2018 13:41;2;MessageType 02;NULL;2
05/10/2018;13;A4B8896F-43BA-4A78-A519-350C286CE8E4;6A00F1C8-5D14-4C4C-A155-522B5D4DBF2D;05/10/2018 13:41;05/10/2018 13:41;1;MessageType 02;NULL;3
05/10/2018;13;6C19941D-1D75-4692-835D-48D74229BD04;979F1A70-1D91-45BF-B07F-B5B0DF1DE49C;05/10/2018 13:41;05/10/2018 13:41;2;MessageType 02;NULL;4
05/10/2018;13;562844D9-9615-4737-9BAA-25A3E9C78DE0;32046BC4-DB80-4893-88AE-C9BB117A8C4B;05/10/2018 13:41;05/10/2018 13:41;3;MessageType 02;NULL;5
05/10/2018;13;F64CF471-DC65-4535-8301-AE167D801064;1F5BF221-6626-41C7-A7BA-AD151D0A1F5F;05/10/2018 13:41;05/10/2018 13:41;1;MessageType 02;NULL;6
05/10/2018;13;605C8958-3F5C-4D66-A8DC-B853ED3A9BCE;CD64E76E-890D-496F-93A8-85F7F8FEA941;05/10/2018 13:42;05/10/2018 13:42;2;MessageType 02;NULL;7
05/10/2018;13;98C68F8F-5191-4038-A755-77E5883FE4FA;3EB4BF67-158E-485B-85EB-C8288B926C4F;05/10/2018 13:42;05/10/2018 13:42;1;MessageType 02;NULL;8
05/10/2018;13;8C986973-55A9-4D2A-935D-003870678B0D;9CBD7E7C-8F2A-42D5-9ABD-E9CA061EE09B;05/10/2018 13:43;05/10/2018 13:43;1;MessageType 02;NULL;9
05/10/2018;13;84175BCA-89FB-4CE1-B8C1-209B03289A52;3F2CD90B-ED2D-41B3-9A19-54F4672EB42B;05/10/2018 13:43;05/10/2018 13:43;1;MessageType 02;NULL;10
05/10/2018;13;5E5F1BFE-BB78-4B53-A2E2-A967D1EE1045;48B2506C-61C7-4F55-92E9-6AE2DED16394;05/10/2018 13:43;05/10/2018 13:43;1;MessageType 02;NULL;11
05/10/2018;13;14E07071-88DC-4FF3-8EF5-4A289520151F;29A56BA5-40E7-4AF7-9151-598B890C1351;05/10/2018 13:44;05/10/2018 13:44;3;MessageType 02;NULL;12
05/10/2018;13;6C5CC88B-275B-4EF9-B81C-2EB1A1552BE4;244628DA-91D8-42E0-B6C3-E14374D7790A;05/10/2018 13:44;05/10/2018 13:44;1;MessageType 02;NULL;13
05/10/2018;13;757E1542-EB54-4698-B7DF-34F0037176C7;F869206C-7DE5-4BA0-B6C8-52E17C8CAAC3;05/10/2018 13:44;05/10/2018 13:44;3;MessageType 02;NULL;14
05/10/2018;13;560F4740-085E-43A5-8527-D89C0585A1CA;A1004A35-8B27-47C7-9FD2-787F20728998;05/10/2018 13:44;05/10/2018 13:44;1;MessageType 02;NULL;15
05/10/2018;13;ACA69782-CCDA-46E4-AD53-2CCB8925AEDB;11E2E1AC-4DBC-4589-AA71-3CA32C3DDD8D;05/10/2018 13:45;05/10/2018 13:45;2;MessageType 02;NULL;16
05/10/2018;13;53F98261-EDB2-43E9-8B6C-152701E80A42;7F1F8605-1BEC-4B9B-976F-B74AE22A5E95;05/10/2018 13:40;05/10/2018 13:40;2;MessageType 02;NULL;10
05/10/2018;13;EF4B3EDE-6980-492A-9F2F-EBEEB3407007;6949161F-6906-4F8C-9A29-054F5F7369EA;05/10/2018 13:40;05/10/2018 13:40;2;MessageType 02;NULL;11
05/10/2018;13;3DB2CB66-51F7-4680-BE90-C077C197CB6B;DDCE9896-56F8-4B61-9CD6-17B72D7EE9C5;05/10/2018 13:41;05/10/2018 13:41;2;MessageType 02;NULL;12
05/10/2018;13;988BDD26-A8B4-4F42-9A75-9054C767E846;E1A3933E-C4D2-47F6-A2A3-E099DCAC1706;05/10/2018 13:38;05/10/2018 13:38;2;NULL;7A81DE15-CF05-4189-B2CA-12A0C92590ECKIDTJGKNFS;1
05/10/2018;13;A7FAE5F2-CDAC-4EB3-8DE9-A4C8EF77DAFE;28EB89CB-5C80-449A-9264-139C5E5D5BB6;05/10/2018 13:58;05/10/2018 13:58;2;NULL;042E1972-FF64-4807-AFC8-16DB428D091EKPPQNDACET;1
05/10/2018;13;0D1F3B1C-C0F8-4116-9893-45DFE1324A8B;5FD5B7EA-B07A-466C-A6CC-1505B55B8B67;05/10/2018 13:45;05/10/2018 13:45;1;MessageType 02;NULL;17
05/10/2018;13;00E7EABD-40A8-4EFA-A408-4E7CED262B8D;6CEFC1E6-1B63-4413-8F45-6D7EA6BA3F7E;05/10/2018 13:45;05/10/2018 13:45;2;MessageType 02;NULL;18
05/10/2018;13;2D87EC6A-7099-4174-896F-33300C515DD9;EBCA2E5F-BAAA-47BE-A55C-2E26B4EECB98;05/10/2018 13:48;05/10/2018 13:48;1;MessageType 02;NULL;19
05/10/2018;13;A0D9B274-B26A-4154-B83D-FDE2083F3015;5012A184-20C9-4586-A934-AD6CDDD13886;05/10/2018 13:27;05/10/2018 13:27;1;MessageType 02;NULL;1
05/10/2018;13;20E6AA80-10B3-4C12-A92A-CF6E84E55EC4;C2F2FC80-113D-4913-B920-39C4C1FF73E7;05/10/2018 13:28;05/10/2018 13:28;2;MessageType 02;NULL;2
05/10/2018;13;1E3DAF7B-7457-4F36-B549-8FE426E84B39;BCFE8DE8-EACA-476F-939F-8A715B081BA8;05/10/2018 13:17;05/10/2018 13:17;1;MessageType 02;NULL;1
05/10/2018;13;6506A5F1-4F72-4E18-936B-CDEAE33A2A6B;D0B81D00-840D-4691-B381-588242300340;05/10/2018 13:17;05/10/2018 13:17;1;MessageType 02;NULL;2
05/10/2018;13;4C4DA5B0-4D4B-4FD3-90F9-982355346B4F;FF2F0BFF-2D6A-4B3F-8381-37BCAE9E9B6B;05/10/2018 13:36;05/10/2018 13:36;1;MessageType 02;NULL;1
05/10/2018;13;C10CFBDD-1872-4127-9461-478AC2523DCC;FC843905-595D-49B2-83CA-D92843A81685;05/10/2018 13:36;05/10/2018 13:36;2;MessageType 02;NULL;2
05/10/2018;13;1DD7C37A-A0B2-4D9B-B28B-2BFBACD79C1B;6DCE1989-08FA-4D0A-90DE-83CA2122B5DC;05/10/2018 13:36;05/10/2018 13:36;3;MessageType 02;NULL;3
05/10/2018;13;FF49BA69-C8B0-4311-B0A4-211CD581E8A7;98BDC264-1E05-4B36-88F1-C196F0CF53AB;05/10/2018 13:37;05/10/2018 13:37;1;MessageType 02;NULL;4
05/10/2018;13;232085C4-943D-4C3D-AD30-4AAD0F490422;9321BC09-6E0C-477C-B4A4-40F01141C31A;05/10/2018 13:37;05/10/2018 13:37;1;MessageType 02;NULL;5
05/10/2018;13;F8FBB7AC-31AD-4455-AF58-9F6AB44426F6;02F73806-0204-4DC5-ADCF-5AB1B2C0CCCB;05/10/2018 13:38;05/10/2018 13:38;2;MessageType 02;NULL;6
05/10/2018;13;9A23E0E1-C23C-4178-B126-2BA107E52E29;0A93E28B-AFCE-474F-9915-76A67D441456;05/10/2018 13:38;05/10/2018 13:38;2;MessageType 02;NULL;7
05/10/2018;13;98D9157B-84C6-4A35-BA81-86485CC6D33C;3D6F044C-8C31-4A0D-9262-B3AC1E5A42A7;05/10/2018 13:38;05/10/2018 13:38;1;MessageType 02;NULL;8
05/10/2018;13;721C0E3A-7EA9-4BEF-9097-5B3EF186FFC8;CD00FAF8-D632-4C0D-9C8F-98C22D0283B8;05/10/2018 13:39;05/10/2018 13:39;2;MessageType 02;NULL;9
05/10/2018;13;547354A8-F6B8-4E5E-8948-2989DF7EAA5F;DDDCF5D8-2B85-4841-933E-305049706BCD;05/10/2018 13:51;05/10/2018 13:51;1;NULL;73434AB8-AEAF-40D6-956B-DBEA54CFC37BJPVCODGORE;1
05/10/2018;13;6D5E4978-F867-42C7-BB7D-D7C9114C7252;334C0879-1045-43D7-96FC-293FBF8CBBC5;05/10/2018 13:40;05/10/2018 13:40;2;NULL;61EF91B8-9FD5-4FD7-B9FE-DE528A264468TBWOTVNKEH;1
05/10/2018;13;2EC6E86F-D830-4F41-B7BD-FF0D9776EFDE;89BA93B0-9968-4B9D-B8AD-7AB370006ABE;05/10/2018 13:30;05/10/2018 13:30;2;NULL;9D9AEBC1-D8D0-4C07-BC6B-BD3C9828B458UBOSKIQMRK;1
05/10/2018;13;4B7A708D-73DE-4AAB-A3F9-479C46CAB2F8;6E7365F9-2628-4BDC-A082-BA63D8C627F4;05/10/2018 13:28;05/10/2018 13:28;2;NULL;9969326F-5AF9-4496-B40C-EC3078184411NFOHUJTQCT;3
05/10/2018;14;0B646AFB-5872-425D-8698-28E274F75E0D;3E68A5B4-E582-4B85-82D8-D32932B43FC5;05/10/2018 14:03;05/10/2018 14:03;1;NULL;2DA442F1-8496-4894-A446-0281DC66F1CCFHUPWLWWSP;2
05/10/2018;14;EEE81B41-F341-45D2-B607-CE343749E57D;B3B802CB-BBEA-425D-8C6E-5DCDB2F946C4;05/10/2018 14:12;05/10/2018 14:12;2;NULL;2F1A0A1A-4160-44C6-BE86-029B62F60ABFMUBTOJUIIU;2
05/10/2018;14;AFA7B19E-4AD1-4B1C-89C9-81F54B9F20AD;16B1D944-CC99-49C9-AF9C-5EE0E66E1B65;05/10/2018 14:16;05/10/2018 14:16;2;NULL;FA513341-CE62-46EF-A805-C79360DE5002TAJRMBMLKW;1
05/10/2018;14;ED5A8E17-A3FA-4F6D-BAC7-E0014BA9FC34;9D6796BD-378F-43BA-AF38-72A6AD5E2A81;05/10/2018 14:24;05/10/2018 14:24;1;MessageType 02;NULL;1
05/10/2018;14;5EE5977F-C508-4E6D-9EFE-0E940DE4BBCF;0150299E-9B3F-46AB-B7BF-D5FB3CBF2589;05/10/2018 14:24;05/10/2018 14:24;2;MessageType 02;NULL;2
05/10/2018;14;462DC4D0-8187-464E-8257-6A92D6A66BD4;ED3FE47F-1C92-44D2-B018-7CDEE9B923E9;05/10/2018 14:25;05/10/2018 14:25;1;MessageType 02;NULL;3
05/10/2018;14;C27C0408-4EF7-4CEC-ADEB-3712E62343D2;3B750D9E-BF44-4946-976E-4C150F30E934;05/10/2018 14:25;05/10/2018 14:25;3;MessageType 02;NULL;4
05/10/2018;14;31A6B65D-95AD-4CDE-BBCB-FB68C0945C4D;789928F8-98F2-4413-9F9A-1BCC56B469ED;05/10/2018 14:05;05/10/2018 14:05;2;MessageType 03;NULL;1
05/10/2018;14;B15C22CB-E404-4D1B-9901-5CB311D7835A;2D651AFB-88E1-440F-A97B-EA8BC6A65226;05/10/2018 14:05;05/10/2018 14:05;2;MessageType 03;NULL;2
05/10/2018;14;7AC6AE44-E4AE-414F-9384-7F746693ED45;9B1B294A-D99E-47A9-B074-BB0880A30E5F;05/10/2018 14:06;05/10/2018 14:06;1;MessageType 02;NULL;1
05/10/2018;14;154A03DD-9656-45DD-B442-C4002ADBDB57;4B039CA6-6647-4FA9-BF23-9E1752148E11;05/10/2018 14:11;05/10/2018 14:11;2;MessageType 02;NULL;1
05/10/2018;14;689CD47C-93C0-483C-8A5E-57153D43CEE2;2990C1D4-68F8-4267-8F25-F09679709D32;05/10/2018 14:13;05/10/2018 14:13;4;MessageType 02;NULL;2
05/10/2018;14;6036CCA3-6937-4378-BDFF-DEA801487C31;4825E98A-0409-4F99-B693-92281AA5AA45;05/10/2018 14:13;05/10/2018 14:13;1;MessageType 02;NULL;3
05/10/2018;14;BC06C8D8-A92B-43AA-AD42-660435644795;04C36093-681A-4C1C-9C26-A1A27B937B03;05/10/2018 14:14;05/10/2018 14:14;3;MessageType 02;NULL;4
05/10/2018;14;712F3317-60C7-4596-92E5-9A67CABD254A;42564626-4250-4945-8A71-8E57DEDDFF97;05/10/2018 14:15;05/10/2018 14:15;4;MessageType 02;NULL;5
05/10/2018;14;0F6CBDCE-C71C-4AA2-8420-F070E599FBA7;F46A49D9-B1B1-4C39-BBFD-EDA38FFC159A;05/10/2018 14:16;05/10/2018 14:16;2;MessageType 02;NULL;6
05/10/2018;14;24F7A3FE-FD8C-4789-99B7-8DED8EFF9E9A;EABD5853-F2AB-46E6-92FB-CB755E915901;05/10/2018 14:16;05/10/2018 14:16;4;MessageType 02;NULL;7
05/10/2018;14;FA597F8C-E9BB-43AF-A6EE-6887F5746E6F;7D046E14-2D5C-4E80-8927-72EDDA900E21;05/10/2018 14:17;05/10/2018 14:17;2;MessageType 02;NULL;8
05/10/2018;14;5E023212-94EE-467A-AEC1-1E92DAEC2CF2;9578B708-7CC6-491E-92E4-02ED755A6B95;05/10/2018 14:17;05/10/2018 14:17;2;MessageType 02;NULL;9
05/10/2018;14;A31F9D04-660A-47DF-8622-F5BF98B4D6E7;8019255F-737C-4997-9D3F-B869228A7A61;05/10/2018 14:18;05/10/2018 14:18;1;MessageType 02;NULL;10
05/10/2018;14;F5A398BC-CA19-4848-AC8A-3F74572D722D;5AD2A382-E917-4291-A48D-1D89074918EE;05/10/2018 14:19;05/10/2018 14:19;1;MessageType 02;NULL;11
05/10/2018;14;FC7A448F-800C-4E44-BB51-D317D0101DD3;05852CF2-569E-4D06-BD56-B9953175944F;05/10/2018 14:12;05/10/2018 14:12;1;MessageType 02;NULL;1
05/10/2018;14;D6DC912D-A3B4-4E5F-B15F-A77B952A8695;BF08A851-1CCF-4CAB-8103-FE0804F60D08;05/10/2018 14:13;05/10/2018 14:13;2;MessageType 02;NULL;2
05/10/2018;14;90AB9CA8-BC88-4983-8C29-0F886BA652F0;A5841F10-49AF-4E56-8DF8-D06397AD1092;05/10/2018 14:13;05/10/2018 14:13;2;MessageType 02;NULL;3
05/10/2018;14;D35FE0F9-36F1-4252-85D5-E7A7D559D8DF;C2126EA2-4486-49DB-A599-162482FB54F2;05/10/2018 14:13;05/10/2018 14:13;2;MessageType 02;NULL;4
05/10/2018;14;5A6A8C92-88F2-4F25-9430-B4EF5E8D1B78;C5C3D1B3-6F12-40C9-B295-6686F23D0A57;05/10/2018 14:13;05/10/2018 14:13;1;MessageType 02;NULL;5
05/10/2018;14;9FDBAA6C-EE13-4CF6-B3CF-20D688003211;D36A1CEE-20AE-46AE-866C-7B3280F42A6A;05/10/2018 14:14;05/10/2018 14:14;1;MessageType 02;NULL;6
05/10/2018;14;1ADC0B73-F188-4D83-A1F8-CD466C969455;2E915AC3-2491-4881-A54E-D39D34ABA7F1;05/10/2018 14:14;05/10/2018 14:14;3;MessageType 02;NULL;7
